Mean-R,Mean-G,Mean-B,Mean-H,Mean-S,Mean-V,Mean-Gray,Standar-Deviasi,Variasi,Skewness,Kematangan
1.4795220631571837,2.2427800025495097,2.0522912271619163,-1.367065918848596,-0.5077743141939981,1.6072879068075479,2.153289412908159,0.37760502611356983,0.20023221836237198,0.0,-1.6234266286751575
0.8678095687969797,2.059452622834143,0.7516793977822949,-1.1233502555624957,0.7562727036885559,1.4160023109022621,1.7076238873369132,0.5085504399834846,0.32342619797261846,0.0,-1.6234266286751575
0.9853930722892954,1.5973199829562317,1.4501938858474301,-1.6195381691994457,-0.5436470938812207,0.9363902232591853,1.5103116626941488,2.3379954833506775,2.510979726937929,0.7606882276312729,-1.6234266286751575
1.7422467423556918,2.3565578899628274,2.061941521262757,-1.5190472120849932,-0.4776531529631091,1.724387018101016,2.3138138998184634,-0.1671143849704325,-0.2643785056693019,0.0,-1.6234266286751575
1.3587033295116415,2.072502488665806,1.409298103023263,-1.4080712920092333,0.1137504876917503,1.4347217655758078,1.9393651824537013,0.4414035865337347,0.2596970593415265,0.0,-1.6234266286751575
1.610746528418133,2.3085755141347137,1.7900753774039466,-1.4495751687967222,-0.1801897863898059,1.6740617077339666,2.213484194070113,-0.06174797508604091,-0.18052798930499941,0.0,-1.6234266286751575
1.2337023730751657,2.0609835312379805,1.1054845174232037,-1.3732189456649742,0.4348399518854339,1.4174324073188942,1.8615430321752335,0.46912275256723945,0.2858632158506451,0.0,-1.6234266286751575
0.6676195515369514,1.2908880767479238,-0.15912908133655435,-1.1409600255504835,1.4451857939060537,0.624281880510162,1.0486220085452023,1.1051566256541403,0.9411641823019358,0.2361811110713011,-1.6234266286751575
1.259198041849298,1.6551697883619603,-0.7888389145327194,-1.0210162149695274,2.2842515402935506,1.180795047078276,1.420164223283937,0.3744438225244435,0.19731327705259252,0.0,-1.6234266286751575
1.5468428602775195,2.2716022589023104,1.592057810821783,-1.399122160074771,0.02016428816559545,1.6356239055530744,2.149114321319442,-0.03961487551066792,-0.16254749645550357,0.0,-1.6234266286751575
0.71621989323491,1.5819515877000243,1.2497881191087354,-1.0630431755800018,0.17367459701556257,0.965559633732521,1.3942488589165791,2.349630441631905,2.52767791731092,0.8125556767637239,-1.6234266286751575
1.2337023730751657,2.0609835312379805,1.1054845174232037,-1.3732189456649742,0.4348399518854339,1.4174324073188942,1.8615430321752335,0.46912275256723945,0.2858632158506451,0.0,-1.6234266286751575
0.71621989323491,1.5819515877000243,1.2497881191087354,-1.0630431755800018,0.17367459701556257,0.965559633732521,1.3942488589165791,2.349630441631905,2.52767791731092,0.8125556767637239,-1.6234266286751575
-1.4759352644790213,0.01451466291387124,-1.8885504902699082,-0.22067942284698125,2.355987018179465,-0.6836865803540361,-0.6526130569979489,1.6044120724978161,1.5292539358813981,0.7138168513435517,-1.6234266286751575
-0.28401834298797624,0.40052784498258176,-0.3970004204851712,-0.36549774506796345,0.30422056749226023,-0.24664642299791736,0.13272247615020943,1.0596253869348913,0.890757199969979,0.6324109179590316,-1.6234266286751575
0.7025130501145405,1.4113803135421195,-0.2098158088477468,-1.0820302990144983,1.1349287598882194,0.7455528139788956,1.1343022073303277,0.3009266285413046,0.13016325194573394,0.356375429136769,-1.6234266286751575
1.2337023730751657,2.0609835312379805,1.1054845174232037,-1.3732189456649742,0.4348399518854339,1.4174324073188942,1.8615430321752335,0.46912275256723945,0.2858632158506451,0.0,-1.6234266286751575
0.17942112536977517,0.7357300852654509,-1.1300489171713028,-0.9962723664773699,2.015140679963351,0.09257493235033237,0.43105294768524094,0.9214135709164283,0.7410474823884875,1.0903147381956348,-1.6234266286751575
1.2337023730751657,2.0609835312379805,1.1054845174232037,-1.3732189456649742,0.4348399518854339,1.4174324073188942,1.8615430321752335,0.46912275256723945,0.2858632158506451,0.0,-1.6234266286751575
0.13772568798642557,0.9439551959028594,-1.2825890275830596,-0.9962279496317248,2.430781581585029,0.264510008588376,0.5392827570848461,1.5271742712231844,1.4340339601684524,0.6004440061363527,-1.6234266286751575
0.6390554277295545,1.3732677637044608,-0.5684932623808355,-0.7565861304311498,1.8019024630663523,0.7276767123261367,1.0533299477638063,0.5195220371516299,0.33395081191283205,0.7164860653979095,-1.6234266286751575
1.555679869894959,2.2781222991419243,1.6139808435019016,-1.4036110644897464,0.001753939111211952,1.642360374205843,2.1583932968391504,-0.04545342257936889,-0.16730298897385631,0.0,-1.6234266286751575
0.002881063164929172,0.6041224869062201,1.001252813704879,0.7820651504959795,-0.8433638023908758,0.14307152291094447,0.49689296091603274,-0.22463846673589194,-0.30893757313466436,-2.907593081556241,-1.6234266286751575
-0.2941319591758696,0.4056497780300137,1.2281931844688458,1.4258081971392182,-0.20428195897992857,0.25486032687314186,0.29406144594063316,0.0029988186579777056,-0.12757016035835259,-0.7170189473393048,-1.6234266286751575
-0.04226361517776169,0.5614887048401677,0.9764902510759643,0.9522728747812622,-0.8353017135631857,0.11657694157892609,0.4520467416473663,-0.2970656416766277,-0.36381681023507884,-2.6063014239784534,-1.6234266286751575
-0.1093788956285279,0.513539679090771,1.1993150972941098,0.8392964717254292,-0.9879323479139663,0.18253949157646146,0.4222016819339453,-0.8219392129969867,-0.7207512632182693,-3.040286953258909,-1.6234266286751575
0.03623546563542543,0.6328874290518869,1.1884704431324056,1.110244189322835,-1.1103283396629664,0.1934655938877427,0.5445792446301708,-0.73255818023414,-0.6650307343788197,-2.726098938354949,-1.6234266286751575
-0.31103259763705576,0.41716653874606896,1.0039412937635228,1.3525702090643597,-0.19362117260879927,0.17420226764430985,0.2740018130626512,-0.17394001024601427,-0.26971074603316497,-0.25977409174826266,-1.6234266286751575
0.0799993288544448,0.6288075361885433,1.0257267956486478,0.7246277006042162,-1.0874668841726463,0.13124386959291495,0.5390908245632466,-0.537979339406973,-0.5365439944891798,-1.518942992766006,-1.6234266286751575
-0.11646093376620363,0.5368348089247892,1.129210009463788,1.33968371781764,-0.30285668583059205,0.22291253212332152,0.42803772803649215,0.17316109927826362,0.016807644219086336,-0.9647417281076144,-1.6234266286751575
-0.021558017892665118,0.5878376634390543,1.1042464802856677,0.9692687867131744,-0.9488319408988446,0.15864621523979236,0.4888575202303195,-0.39836553879137954,-0.43828473666151996,-2.913467176967959,-1.6234266286751575
-0.02931129999143576,0.5642817240074078,0.7896514162955159,0.7168840763590818,-0.6092687952228314,0.11298999880707233,0.43875284200452325,-0.3205883997054524,-0.3813468658056661,-1.9415673243806606,-1.6234266286751575
-0.06008659256326815,0.5802679943746863,1.0386305119962593,1.05912039998534,-0.7547676811874652,0.18714873064266593,0.4651124697610367,-0.53936717011167,-0.537495292007879,-2.4513488504277587,-1.6234266286751575
0.02099491293357641,0.6172210797990024,0.7546190210317957,1.0305200480892598,-0.5329131520933205,0.0911462857055929,0.4857416366716409,0.10509781912024166,-0.0418458148017047,-1.213986934644749,-1.6234266286751575
-0.12736761226368676,0.5314850169563065,1.0359404720420207,1.037014825878198,-0.6726761880836812,0.16785578763057457,0.41142594592237824,-0.4169577416495229,-0.45166241791191825,-2.347082131611768,-1.6234266286751575
0.012044993452310662,0.620457834744135,1.0812315206887813,0.8026517116052106,-0.7936599959393353,0.20688716784623354,0.5187909404869003,-0.30893063411641186,-0.3726770427087136,-2.963007802927973,-1.6234266286751575
0.030954805967415937,0.6105205097919656,0.883095922006566,0.7795107506398761,-0.8433604418946994,0.12517740266466604,0.4978179503994942,-0.5156754681857023,-0.5211869429050631,-3.7344924160836426,-1.6234266286751575
-0.07071690086195395,0.5757809110292896,1.017093813458598,0.9859205758992152,-0.6354997943795924,0.20209546463187023,0.4573076612778505,-0.3955494773749701,-0.43625065076800223,-2.087773728167043,-1.6234266286751575
-0.14684031670542716,0.4953395226597128,0.6999241417882659,0.9456004296097436,-0.7455780166426275,-0.0014558228131927092,0.3458532512968442,-0.4793132301124495,-0.49587275826328375,-3.3120300470705972,-1.6234266286751575
-0.057506446794293974,0.5725816998853461,0.8272222816581248,0.809704934201046,-0.5359458706429697,0.13995140668841707,0.43975433605953107,-0.13549872324139056,-0.2395220117723904,-2.393160119792896,-1.6234266286751575
-0.08793347976779202,0.5521586708423513,1.11243957191782,1.0610695664155905,-0.8111146715809968,0.18837751587653495,0.4450508236048568,-0.49280049782994784,-0.5053022691330115,-1.8977985511755695,-1.6234266286751575
-0.12292020667330855,0.5179672515172606,1.0579794569613963,0.861245508794035,-0.6307351278003955,0.19335396145203218,0.406076442051157,-0.5676016705702417,-0.5567400450086949,-3.3105555151254733,-1.6234266286751575
-0.025365462805320507,0.6076809602753784,1.139345431094792,0.88563704114161,-0.7002195902473096,0.2590559667294971,0.5047147704151185,-0.6644186632753136,-0.621156416339994,-3.2496849088187965,-1.6234266286751575
-0.030182466922425356,0.6054453067949515,1.0477663005332218,0.7622006865521147,-0.5830471020554832,0.2521457325599206,0.49292411849388557,-0.6117720914809704,-0.5864308769958333,-3.402089711168867,-1.6234266286751575
-0.1231255161688165,0.515266893646574,0.9352694900027579,1.2193791820776338,-0.1522544986720293,0.18564262475681992,0.39274876407409315,0.12254870804322746,-0.026922391507077138,-2.0937771470889253,-1.6234266286751575
-0.08557314567867022,0.5501730431017628,1.0934985396508772,0.7957233305318437,-0.7122325885800154,0.21356026075628254,0.4434155943124494,-0.6824923286935265,-0.6329115354551648,-3.4460229415284034,-1.6234266286751575
-0.15768981516177935,0.45866242411435654,0.6197010511610873,0.8167081339415917,-0.8029481488721221,-0.0917107506383245,0.31005582274051435,-0.3005758180930803,-0.3664418629533427,-3.1381843815525556,-1.6234266286751575
-0.2658149940245166,0.4216360483972922,1.0477267831781392,1.3803384997597385,-0.2473120785241821,0.1862388952251027,0.29610179154611105,-0.20830368994422438,-0.29637189356883886,-3.3534136852428817,-1.6234266286751575
-0.0674350565447614,0.5583482058108512,1.1809351074763084,0.8651259455468246,-0.7740111747939725,0.23129904829981177,0.4627300905593766,-0.6438040534460513,-0.6076449477796211,-2.964276587177727,-1.6234266286751575
-0.059946128549186704,0.5881046637698563,1.1511556606300395,0.8863462013616427,-0.6913964782854417,0.2581784405141045,0.48135515087207603,-0.6899186981777901,-0.6377170217394001,-2.386911509587419,-1.6234266286751575
-0.23865758209854993,0.3526037818669546,0.39925582567369755,0.5263060535673936,-0.8438076463859111,-0.23224935966616841,0.19232378763873723,-0.461160118383648,-0.48310646612791475,-2.7310914496945387,-1.6234266286751575
-0.19232393181365953,0.453702648335893,0.7676415494272553,1.3349934282869722,-0.4659431162857208,0.02821168786028836,0.3122243470579687,-0.38401457668198635,-0.42789728118138287,0.10626462568701957,-1.6234266286751575
-0.14103447079007916,0.5470209614103767,1.0414952602571808,0.9775270857668273,-0.45992653563083796,0.20660653342993832,0.41753110021080253,-0.30794692768012333,-0.3719438478566642,-1.9524671473799255,-1.6234266286751575
-0.21601842929218726,0.4534687983827375,1.0090156341353054,1.3423733087524792,-0.2075928232131292,0.20684823111541317,0.32906720876976403,-0.29296692472394525,-0.3607475672238933,0.03915816058153953,-1.6234266286751575
-0.06481181857087734,0.6021268741121231,1.2677045599521117,1.1977667212034553,-0.7232322680655828,0.28158107262036053,0.5008358544191747,-0.6130119603242961,-0.5872569800839418,-2.658897019314389,-1.6234266286751575
0.07554777978282534,0.6648799398934585,1.0081379328803028,0.7653792940205605,-0.8330845615856591,0.17072571464654313,0.5599099107172503,-0.10906843711673372,-0.218542788524399,-2.825011252073139,-1.6234266286751575
-0.0668417100310028,0.5484893633792537,1.1845803235001187,0.7992997490692955,-0.9441078587734744,0.2030898010397268,0.4572146030855601,-0.7642400865846232,-0.6850191024790241,-2.6455791028814493,-1.6234266286751575
0.06462183409757055,0.6683789023437098,1.0346488784890435,0.7736610951915694,-0.7782999434146028,0.19998687496963638,0.5619578620403676,-0.09150707565754307,-0.20450286758959,-3.0510570500467837,-1.6234266286751575
-0.09976767654114609,0.5563671711948762,0.9683293972861179,1.0424058666144314,-0.5246913104473823,0.17835047924875785,0.43021005521276623,-0.4272700311222439,-0.45904367483710706,-2.611565776716434,-1.6234266286751575
-0.16420833985063488,0.5121174080691006,1.0868037277380898,1.0540982778068673,-0.5691077639143912,0.20184548253558135,0.39183003812280476,-0.7004282821441135,-0.6444930935797597,-0.098041682164584,-1.6234266286751575
-0.10877643345603909,0.5068039616953862,0.6874410772862096,0.7774162591903789,-0.7578063452303501,-0.012518825013162684,0.36421345367764035,-0.25453748984005886,-0.331757905890827,-4.310601223418579,-1.6234266286751575
-0.10108592509807433,0.5378782470163688,0.9179148715563193,1.3051977026420747,-0.2755376614116873,0.20295020871752398,0.41224065250007264,-0.45180393561711096,-0.47649319888379266,-0.25075790729093234,-1.6234266286751575
-0.12826343290806225,0.5174564161797944,1.2264863987048975,1.2163657362779459,-0.8499514088960983,0.18507389995449522,0.42121539931421526,-0.5769604811580981,-0.5630732949703886,-1.9120695996387789,-1.6234266286751575
0.12015919208975874,0.7022997267187341,1.022967860305613,1.1106892202423073,-0.9307312744921323,0.1508750236764542,0.6003537616583404,0.0007221366658188429,-0.12945080459965133,-1.5557605048402954,-1.6234266286751575
-0.09017572464153595,0.5523232245241616,1.1582945228223127,0.9327408903324689,-0.71396660460721,0.22674593611686747,0.4488187856022998,-0.6038365338183369,-0.5811340836726292,-2.351231029010674,-1.6234266286751575
-0.28944878950286,0.4202471274543378,0.6544716439473827,1.2162096304709216,-0.009470893618196833,0.08047596457817141,0.24883359860454604,0.014325425701969093,-0.1181938234464942,-0.1964780271576419,-1.6234266286751575
-0.191707174630888,0.4778954344802754,1.2055073628425854,1.4403605357133844,-0.3887556211026155,0.248459169748037,0.3724437349534619,-0.19417216025187822,-0.28544509253623107,-1.829152184131475,-1.6234266286751575
-0.05112341394202904,0.5919628884453234,1.1321865502423794,1.373185662684835,-0.44187162367207033,0.27873123530061394,0.4851736685220612,-0.18172579196067423,-0.27577827500371477,-2.78285370183819,-1.6234266286751575
-0.604561573776085,0.15695784163884596,0.7666814336882966,1.2593263131099894,0.24440063354992664,0.015478755550643946,-0.015168466366389554,0.3920633824991794,0.2136156723301894,-0.15776169521704747,-1.6234266286751575
-0.22491386199513058,0.38113747017337773,0.9278285280301798,0.9383602681538387,-0.9847228155654797,-0.036021491379988474,0.2691641292490261,-0.601793478341396,-0.5797677421722389,-3.7830501167565664,-1.6234266286751575
-0.42522383303709566,0.29066869166898995,1.0463993120264676,1.3831456012813568,0.0661475083500802,0.18279527276031932,0.15885818263152438,0.07403707449154412,-0.06821198091310225,-0.03394141338763041,-1.6234266286751575
-0.04946892188236782,0.5785104252562195,1.0075108548509588,0.915197529997193,-0.8005973525466437,0.15404712457683428,0.46433847614246887,-0.5489627812738936,-0.5440589596177409,-2.81173961866804,-1.6234266286751575
-0.13663720132272136,0.5311732835857884,1.1571929765493718,1.4054504043466347,-0.5221531018351245,0.21225070251698214,0.4203100952175849,-0.18205586449715164,-0.2760351550957872,-0.6786799793212973,-1.6234266286751575
0.034495203514067804,0.07713253107070936,0.35146790414392715,0.5242109152706305,-0.6003438343768381,-0.0027517117746509445,0.09702235604014409,-0.553047956313043,-0.5468460659897646,0.4009629253927462,0.6159810257739075
-0.8282188185685566,-0.5823628791354661,-0.3930234666647411,0.9320248304082582,-0.6483942767094258,-0.8267345374172027,-0.6882861097011229,-0.8987993575484111,-0.7670045625122612,0.3550329813321843,0.6159810257739075
-1.06271354572178,-0.7817582069558053,-0.6971245930195492,0.7709518832229747,-0.8596353248786216,-1.114966586871725,-0.9257932098810856,-1.345007628302648,-1.0051734584291583,0.28151435926725205,0.6159810257739075
-1.3923332793430774,-1.1140012767810619,-1.2037857019302787,0.20492430143452614,-0.8684754978210789,-1.5251888637638382,-1.300950377474172,-1.2439088355610786,-0.9557481534876813,0.09516465082421982,0.6159810257739075
-0.5533779786982213,-0.38129525455361785,-0.14851009207098076,0.99900780541436,-0.7256600973034203,-0.5809524303004154,-0.4443005039756873,-0.936696161130103,-0.7892447345626361,0.4664182452311407,0.6159810257739075
-1.3202240681262023,-1.0831720246731646,-1.0073139918831393,0.807818511955663,-0.703896490064068,-1.400747900497427,-1.237309758826547,-0.7358466910544366,-0.6671176249068227,0.6363967988409625,0.6159810257739075
-1.2082960021801752,-0.9673446051768073,-0.9180193284210086,0.5531991599109604,-0.7298555475302193,-1.297376057921459,-1.1150657435841607,-0.779215365079841,-0.6943762610184165,0.42734668818328786,0.6159810257739075
-1.0655603245086334,-1.050123494572592,-1.0128180834914502,0.6661578824748376,-0.007912140391603945,-1.1172410718604933,-1.1332064986413117,-0.1859642614153871,-0.2790747241928028,0.47869306918228055,0.6159810257739075
0.039641821563920376,-0.1400497716665292,0.08021635914969948,0.6486227155382731,-0.09186276338023958,0.009464066189976824,-0.07131946641769589,-0.1063558023632325,-0.2163793350897382,0.28982580600775437,0.6159810257739075
0.25438188037693105,0.25248005572360155,0.6462002975528627,0.6997732412294568,-0.6066977571479243,0.22333358730290315,0.3107416795134985,-0.31596074640512783,-0.3779095335512833,0.4782397578785407,0.6159810257739075
-1.8569869948785993,-1.5097221275712596,-1.519094938120516,0.9764421072848561,-0.37945635268247524,-1.8341226202892384,-1.740207414841737,-1.1077938801315745,-0.8850050999745789,0.2598451227117407,0.6159810257739075
-1.2310151241744949,-0.963670305186956,-0.8314544822507985,0.8295939783410443,-0.39812726944040866,-1.2145768927179525,-1.1121778078570774,-0.5328793801302567,-0.5330438915421727,0.4608847338851819,0.6159810257739075
-1.3884935152767397,-1.1621949363414033,-1.2340393570375425,0.003285621614189296,-0.7432871922489187,-1.5279753253408643,-1.3339761930437815,-0.912828695849593,-0.7752813855098505,0.11093697550982802,0.6159810257739075
-1.179513309737297,-1.0145195895782688,-0.943750326232057,0.6982626372460127,-0.40407353817528596,-1.2399166271826088,-1.140885812783453,-0.4597488705243827,-0.4821104064089351,0.3563260672664849,0.6159810257739075
0.2116845492294285,0.21042640526636125,0.6367028732203693,0.8408493363969625,-0.40235141313456285,0.26233555786017543,0.26944419861620716,-0.3099330150508734,-0.37342389749434074,0.6455406047181382,0.6159810257739075
-1.199757530386172,-0.9034418603345674,-0.8417011764342724,1.0479674594133122,-0.7150174059117042,-1.2389999571261259,-1.0644340338654916,-1.224255965673281,-0.9458316169336963,0.5969092453874861,0.6159810257739075
-1.0291472041857905,-0.8196089486904847,-0.715517062002117,0.6383591899579247,-0.686472575887409,-1.0991232725222586,-0.940983841284574,-0.8008944339937278,-0.7078188788796133,0.37620233472366327,0.6159810257739075
-1.089455780827366,-0.8323834267464001,-0.6979188398601981,0.6199199461583027,-0.7084742613558974,-1.1392701486539185,-0.9666307685587883,-0.6947153230938035,-0.6408132173456058,0.5094729690400165,0.6159810257739075
-1.1548832141944774,-0.9243216057250158,-0.8221057679650655,0.7565694498641888,-0.6486158109573844,-1.2076645874456746,-1.0613033862666905,-0.8077524366212656,-0.7120458939601392,0.33958383407242887,0.6159810257739075
-0.7327588116421205,-0.5357208968902583,-0.3811755396526045,0.7034773042941991,-0.5666543432056693,-0.749411781981773,-0.6258807490771204,-0.7472687570757065,-0.6743442222498377,0.6355214219373927,0.6159810257739075
-0.6862559001485224,-0.48069746073048786,-0.3089822715852617,0.6098362441180903,-0.5969106997827457,-0.701219293178587,-0.5683403633712125,-0.6990960828020015,-0.6436357457946078,0.5729739587673367,0.6159810257739075
-0.9065788855860969,-0.7984328469119205,-0.6182619913341442,0.8674938377743702,-0.4122516933709268,-0.9486044337877332,-0.8795515651232217,-0.35382223756707704,-0.405868688222313,0.5234612157486885,0.6159810257739075
-1.3179988115255477,-1.0386177174153957,-0.9934891571864535,0.8746701769666292,-0.4937346781670159,-1.3344953961214288,-1.2063457638298667,-0.8488817067043651,-0.7371397588701291,0.6539576257293407,0.6159810257739075
-0.7704876944331476,-0.5563883600431277,-0.3109570994090168,0.8782966183593705,-0.5069876995889363,-0.7527485355470661,-0.6450021943145601,-0.4987962114800099,-0.5094789310203464,0.4839333698864577,0.6159810257739075
-1.3199425185758542,-1.082571523555197,-1.041974352047362,0.5617463840770615,-0.7113813490484777,-1.4208972444773336,-1.2392165569781857,-0.6856795155671769,-0.6349756707667904,0.44473557646181283,0.6159810257739075
-0.33138351292789536,-0.21999949600137533,0.11667319907460491,0.8751473346336808,-0.44440311129197524,-0.29576593737110185,-0.2405214060614863,-0.32651754654093895,-0.38574278252426436,0.5093681717412482,0.6159810257739075
-1.0544678108774765,-0.7546747478208754,-0.6979695364670484,0.7650616920126229,-0.6683514880039305,-1.0776525650176447,-0.9054803513452377,-1.0971387544997517,-0.8792639348191068,0.4326181412677122,0.6159810257739075
-1.0284150510504477,-0.7566743546363747,-0.591718807883099,0.9685977904818757,-0.9058985002445987,-1.0764751431308157,-0.8887374824506385,-1.1224470415473395,-0.8928522481715075,0.18975107118032322,0.6159810257739075
-0.8837967826769088,-0.7362051946461742,-0.6152550325914431,0.6852293116697578,-0.5344918097972678,-0.9369372909292091,-0.8302224463990369,-0.664155332049371,-0.6209845176481563,0.6404936723356044,0.6159810257739075
